strategy,correct,latency_ms,fact_type,distance,is_first,conversation_length
hybrid_r0.5_s0.5,False,0.640869140625,color,18,True,20
hybrid_r0.3_s0.7,False,0.6706714630126953,color,18,True,20
latest,False,0.001430511474609375,city,10,True,20
similarity,True,0.7488727569580078,city,10,True,20
hybrid_r0.9_s0.1,False,0.7314682006835938,city,10,True,20
hybrid_r0.7_s0.3,False,0.6844997406005859,city,10,True,20
hybrid_r0.5_s0.5,False,0.6537437438964844,city,10,True,20
hybrid_r0.3_s0.7,False,0.6833076477050781,city,10,True,20
latest,True,0.0011920928955078125,hobby,19,True,20
similarity,True,0.35309791564941406,hobby,19,True,20
hybrid_r0.9_s0.1,True,0.3447532653808594,hobby,19,True,20
hybrid_r0.7_s0.3,True,0.3352165222167969,hobby,19,True,20
hybrid_r0.5_s0.5,True,0.31828880310058594,hobby,19,True,20
hybrid_r0.3_s0.7,True,0.3445148468017578,hobby,19,True,20
latest,True,0.00095367431640625,hobby,7,True,20
similarity,True,0.3666877746582031,hobby,7,True,20
hybrid_r0.9_s0.1,True,0.35071372985839844,hobby,7,True,20
hybrid_r0.7_s0.3,True,0.3390312194824219,hobby,7,True,20
hybrid_r0.5_s0.5,True,0.34356117248535156,hobby,7,True,20
hybrid_r0.3_s0.7,True,0.3383159637451172,hobby,7,True,20
latest,True,0.00095367431640625,color,18,False,20
similarity,True,0.3669261932373047,color,18,False,20
hybrid_r0.9_s0.1,True,0.339508056640625,color,18,False,20
hybrid_r0.7_s0.3,True,0.32448768615722656,color,18,False,20
hybrid_r0.5_s0.5,True,0.32806396484375,color,18,False,20
hybrid_r0.3_s0.7,True,0.3101825714111328,color,18,False,20
latest,False,0.00095367431640625,color,15,True,20
similarity,False,1.0390281677246094,color,15,True,20
hybrid_r0.9_s0.1,False,0.9746551513671875,color,15,True,20
hybrid_r0.7_s0.3,False,0.9672641754150391,color,15,True,20
hybrid_r0.5_s0.5,False,0.9582042694091797,color,15,True,20
hybrid_r0.3_s0.7,False,0.9560585021972656,color,15,True,20
latest,True,0.00095367431640625,color,1,False,20
similarity,True,0.3638267517089844,color,1,False,20
hybrid_r0.9_s0.1,True,0.3230571746826172,color,1,False,20
hybrid_r0.7_s0.3,True,0.30803680419921875,color,1,False,20
hybrid_r0.5_s0.5,True,0.30231475830078125,color,1,False,20
hybrid_r0.3_s0.7,True,0.2872943878173828,color,1,False,20
latest,True,0.0011920928955078125,color,14,True,20
similarity,True,0.3368854522705078,color,14,True,20
hybrid_r0.9_s0.1,True,0.3154277801513672,color,14,True,20
hybrid_r0.7_s0.3,True,0.2942085266113281,color,14,True,20
hybrid_r0.5_s0.5,True,0.3101825714111328,color,14,True,20
hybrid_r0.3_s0.7,True,0.30350685119628906,color,14,True,20
latest,True,0.00095367431640625,pet,10,False,20
similarity,True,0.3380775451660156,pet,10,False,20
hybrid_r0.9_s0.1,True,0.3437995910644531,pet,10,False,20
hybrid_r0.7_s0.3,True,0.331878662109375,pet,10,False,20
hybrid_r0.5_s0.5,True,0.31566619873046875,pet,10,False,20
hybrid_r0.3_s0.7,True,0.33354759216308594,pet,10,False,20
latest,True,0.0011920928955078125,hobby,1,True,20
similarity,True,0.3643035888671875,hobby,1,True,20
hybrid_r0.9_s0.1,True,0.32329559326171875,hobby,1,True,20
hybrid_r0.7_s0.3,True,0.3573894500732422,hobby,1,True,20
hybrid_r0.5_s0.5,True,0.3495216369628906,hobby,1,True,20
hybrid_r0.3_s0.7,True,0.3349781036376953,hobby,1,True,20
latest,True,0.0011920928955078125,color,8,False,20
similarity,True,0.8099079132080078,color,8,False,20
hybrid_r0.9_s0.1,True,0.8060932159423828,color,8,False,20
hybrid_r0.7_s0.3,True,0.7143020629882812,color,8,False,20
hybrid_r0.5_s0.5,True,0.6811618804931641,color,8,False,20
hybrid_r0.3_s0.7,True,0.6954669952392578,color,8,False,20
latest,True,0.0011920928955078125,color,7,False,20
similarity,True,0.7476806640625,color,7,False,20
hybrid_r0.9_s0.1,True,0.6639957427978516,color,7,False,20
hybrid_r0.7_s0.3,True,0.6532669067382812,color,7,False,20
hybrid_r0.5_s0.5,True,0.6506443023681641,color,7,False,20
hybrid_r0.3_s0.7,True,0.6623268127441406,color,7,False,20
latest,True,0.0011920928955078125,color,10,False,20
similarity,True,0.35190582275390625,color,10,False,20
hybrid_r0.9_s0.1,True,0.34880638122558594,color,10,False,20
hybrid_r0.7_s0.3,True,0.33855438232421875,color,10,False,20
hybrid_r0.5_s0.5,True,0.3190040588378906,color,10,False,20
hybrid_r0.3_s0.7,True,0.3380775451660156,color,10,False,20
latest,False,0.00095367431640625,color,15,True,20
similarity,False,0.7009506225585938,color,15,True,20
hybrid_r0.9_s0.1,False,0.6494522094726562,color,15,True,20
hybrid_r0.7_s0.3,False,0.7100105285644531,color,15,True,20
hybrid_r0.5_s0.5,False,0.7963180541992188,color,15,True,20
hybrid_r0.3_s0.7,False,0.7441043853759766,color,15,True,20
latest,True,0.00095367431640625,city,12,True,20
similarity,True,0.3407001495361328,city,12,True,20
hybrid_r0.9_s0.1,True,0.29659271240234375,city,12,True,20
hybrid_r0.7_s0.3,True,0.3132820129394531,city,12,True,20
hybrid_r0.5_s0.5,True,0.3304481506347656,city,12,True,20
hybrid_r0.3_s0.7,True,0.30875205993652344,city,12,True,20
latest,True,0.00095367431640625,city,14,False,20
similarity,True,0.33354759216308594,city,14,False,20
hybrid_r0.9_s0.1,True,0.30493736267089844,city,14,False,20
hybrid_r0.7_s0.3,True,0.28896331787109375,city,14,False,20
hybrid_r0.5_s0.5,True,0.3027915954589844,city,14,False,20
hybrid_r0.3_s0.7,True,0.29206275939941406,city,14,False,20
latest,True,0.0011920928955078125,hobby,1,False,20
similarity,False,1.2969970703125,hobby,1,False,20
hybrid_r0.9_s0.1,True,1.1897087097167969,hobby,1,False,20
hybrid_r0.7_s0.3,True,1.2822151184082031,hobby,1,False,20
hybrid_r0.5_s0.5,True,1.3036727905273438,hobby,1,False,20
hybrid_r0.3_s0.7,True,1.4410018920898438,hobby,1,False,20
latest,True,0.0016689300537109375,color,7,True,20
similarity,True,1.016855239868164,color,7,True,20
hybrid_r0.9_s0.1,True,1.0442733764648438,color,7,True,20
hybrid_r0.7_s0.3,True,1.0020732879638672,color,7,True,20
hybrid_r0.5_s0.5,True,0.9882450103759766,color,7,True,20
hybrid_r0.3_s0.7,True,0.9744167327880859,color,7,True,20
latest,True,0.001430511474609375,hobby,2,False,20
similarity,True,0.3609657287597656,hobby,2,False,20
hybrid_r0.9_s0.1,True,0.3209114074707031,hobby,2,False,20
hybrid_r0.7_s0.3,True,0.3399848937988281,hobby,2,False,20
hybrid_r0.5_s0.5,True,0.3292560577392578,hobby,2,False,20
hybrid_r0.3_s0.7,True,0.3180503845214844,hobby,2,False,20
latest,True,0.0011920928955078125,city,18,False,20
similarity,True,0.3731250762939453,city,18,False,20
hybrid_r0.9_s0.1,True,0.3113746643066406,city,18,False,20
hybrid_r0.7_s0.3,True,0.3230571746826172,city,18,False,20
hybrid_r0.5_s0.5,True,0.29969215393066406,city,18,False,20
hybrid_r0.3_s0.7,True,0.3228187561035156,city,18,False,20
latest,True,0.00095367431640625,city,2,False,20
similarity,False,0.9312629699707031,city,2,False,20
hybrid_r0.9_s0.1,True,0.9448528289794922,city,2,False,20
hybrid_r0.7_s0.3,True,0.9877681732177734,city,2,False,20
hybrid_r0.5_s0.5,True,1.0309219360351562,city,2,False,20
hybrid_r0.3_s0.7,True,0.9412765502929688,city,2,False,20
latest,False,0.00095367431640625,hobby,13,True,20
similarity,True,0.69427490234375,hobby,13,True,20
hybrid_r0.9_s0.1,False,0.6542205810546875,hobby,13,True,20
hybrid_r0.7_s0.3,False,0.6604194641113281,hobby,13,True,20
hybrid_r0.5_s0.5,False,0.6997585296630859,hobby,13,True,20
hybrid_r0.3_s0.7,False,0.7352828979492188,hobby,13,True,20
latest,False,0.0011920928955078125,hobby,14,True,20
similarity,False,0.6859302520751953,hobby,14,True,20
hybrid_r0.9_s0.1,False,0.6654262542724609,hobby,14,True,20
hybrid_r0.7_s0.3,False,0.6611347198486328,hobby,14,True,20
hybrid_r0.5_s0.5,False,0.6461143493652344,hobby,14,True,20
hybrid_r0.3_s0.7,False,0.6403923034667969,hobby,14,True,20
latest,True,0.0011920928955078125,color,8,True,20
similarity,True,0.3714561462402344,color,8,True,20
hybrid_r0.9_s0.1,True,0.33855438232421875,color,8,True,20
hybrid_r0.7_s0.3,True,0.3228187561035156,color,8,True,20
hybrid_r0.5_s0.5,True,0.3409385681152344,color,8,True,20
hybrid_r0.3_s0.7,True,0.3333091735839844,color,8,True,20
latest,True,0.00095367431640625,hobby,6,True,20
similarity,True,0.347137451171875,hobby,6,True,20
hybrid_r0.9_s0.1,True,0.3333091735839844,hobby,6,True,20
hybrid_r0.7_s0.3,True,0.3323554992675781,hobby,6,True,20
hybrid_r0.5_s0.5,True,0.3330707550048828,hobby,6,True,20
hybrid_r0.3_s0.7,True,0.3197193145751953,hobby,6,True,20
latest,False,0.0007152557373046875,color,17,True,20
similarity,False,1.001596450805664,color,17,True,20
hybrid_r0.9_s0.1,False,0.9710788726806641,color,17,True,20
hybrid_r0.7_s0.3,False,0.9653568267822266,color,17,True,20
hybrid_r0.5_s0.5,False,0.8854866027832031,color,17,True,20
hybrid_r0.3_s0.7,False,0.8809566497802734,color,17,True,20
latest,True,0.00095367431640625,hobby,9,True,20
similarity,True,0.3256797790527344,hobby,9,True,20
hybrid_r0.9_s0.1,True,0.2913475036621094,hobby,9,True,20
hybrid_r0.7_s0.3,True,0.30732154846191406,hobby,9,True,20
hybrid_r0.5_s0.5,True,0.3402233123779297,hobby,9,True,20
hybrid_r0.3_s0.7,True,0.31256675720214844,hobby,9,True,20
latest,True,0.0011920928955078125,pet,10,False,20
similarity,True,0.7078647613525391,pet,10,False,20
hybrid_r0.9_s0.1,True,0.6616115570068359,pet,10,False,20
hybrid_r0.7_s0.3,True,0.6432533264160156,pet,10,False,20
hybrid_r0.5_s0.5,True,0.6422996520996094,pet,10,False,20
hybrid_r0.3_s0.7,True,0.6120204925537109,pet,10,False,20
latest,True,0.00095367431640625,hobby,10,True,20
similarity,True,0.43845176696777344,hobby,10,True,20
hybrid_r0.9_s0.1,True,0.5383491516113281,hobby,10,True,20
hybrid_r0.7_s0.3,True,0.4477500915527344,hobby,10,True,20
hybrid_r0.5_s0.5,True,0.5638599395751953,hobby,10,True,20
hybrid_r0.3_s0.7,True,0.43964385986328125,hobby,10,True,20
latest,True,0.004291534423828125,color,9,False,20
similarity,False,0.9233951568603516,color,9,False,20
hybrid_r0.9_s0.1,True,0.9324550628662109,color,9,False,20
hybrid_r0.7_s0.3,True,0.8883476257324219,color,9,False,20
hybrid_r0.5_s0.5,True,0.8947849273681641,color,9,False,20
hybrid_r0.3_s0.7,True,0.8914470672607422,color,9,False,20
latest,True,0.0011920928955078125,city,4,True,20
similarity,True,0.5929470062255859,city,4,True,20
hybrid_r0.9_s0.1,True,0.6856918334960938,city,4,True,20
hybrid_r0.7_s0.3,True,0.6113052368164062,city,4,True,20
hybrid_r0.5_s0.5,True,0.5712509155273438,city,4,True,20
hybrid_r0.3_s0.7,True,0.5335807800292969,city,4,True,20
latest,True,0.00095367431640625,color,6,True,20
similarity,True,0.5092620849609375,color,6,True,20
hybrid_r0.9_s0.1,True,0.4642009735107422,color,6,True,20
hybrid_r0.7_s0.3,True,0.5066394805908203,color,6,True,20
hybrid_r0.5_s0.5,True,0.446319580078125,color,6,True,20
hybrid_r0.3_s0.7,True,0.43201446533203125,color,6,True,20
latest,True,0.00095367431640625,hobby,11,True,20
similarity,True,0.4982948303222656,hobby,11,True,20
hybrid_r0.9_s0.1,True,0.47898292541503906,hobby,11,True,20
hybrid_r0.7_s0.3,True,0.40078163146972656,hobby,11,True,20
hybrid_r0.5_s0.5,True,0.5233287811279297,hobby,11,True,20
hybrid_r0.3_s0.7,True,0.42366981506347656,hobby,11,True,20
latest,True,0.00095367431640625,pet,2,False,20
similarity,True,0.5671977996826172,pet,2,False,20
hybrid_r0.9_s0.1,True,0.4334449768066406,pet,2,False,20
hybrid_r0.7_s0.3,True,0.4668235778808594,pet,2,False,20
hybrid_r0.5_s0.5,True,0.5090236663818359,pet,2,False,20
hybrid_r0.3_s0.7,True,0.4391670227050781,pet,2,False,20
latest,True,0.001430511474609375,hobby,18,False,20
similarity,True,0.5004405975341797,hobby,18,False,20
hybrid_r0.9_s0.1,True,0.43773651123046875,hobby,18,False,20
hybrid_r0.7_s0.3,True,0.5342960357666016,hobby,18,False,20
hybrid_r0.5_s0.5,True,0.5002021789550781,hobby,18,False,20
hybrid_r0.3_s0.7,True,0.5142688751220703,hobby,18,False,20
latest,True,0.0016689300537109375,pet,15,False,20
similarity,True,0.49948692321777344,pet,15,False,20
hybrid_r0.9_s0.1,True,0.4940032958984375,pet,15,False,20
hybrid_r0.7_s0.3,True,0.4572868347167969,pet,15,False,20
hybrid_r0.5_s0.5,True,0.3762245178222656,pet,15,False,20
hybrid_r0.3_s0.7,True,0.5555152893066406,pet,15,False,20
latest,True,0.00095367431640625,pet,7,False,20
similarity,True,1.0797977447509766,pet,7,False,20
hybrid_r0.9_s0.1,True,0.9787082672119141,pet,7,False,20
hybrid_r0.7_s0.3,True,1.009225845336914,pet,7,False,20
hybrid_r0.5_s0.5,True,0.8594989776611328,pet,7,False,20
hybrid_r0.3_s0.7,True,0.8692741394042969,pet,7,False,20
latest,True,0.0011920928955078125,hobby,2,False,20
similarity,True,0.3502368927001953,hobby,2,False,20
hybrid_r0.9_s0.1,True,0.37670135498046875,hobby,2,False,20
hybrid_r0.7_s0.3,True,0.3199577331542969,hobby,2,False,20
hybrid_r0.5_s0.5,True,0.29158592224121094,hobby,2,False,20
hybrid_r0.3_s0.7,True,0.3597736358642578,hobby,2,False,20
latest,False,0.001430511474609375,color,14,True,20
similarity,True,1.0333061218261719,color,14,True,20
hybrid_r0.9_s0.1,False,1.1303424835205078,color,14,True,20
hybrid_r0.7_s0.3,False,1.2810230255126953,color,14,True,20
hybrid_r0.5_s0.5,False,1.7192363739013672,color,14,True,20
hybrid_r0.3_s0.7,False,1.6481876373291016,color,14,True,20
latest,False,0.00095367431640625,city,6,True,20
similarity,True,0.7505416870117188,city,6,True,20
hybrid_r0.9_s0.1,False,0.6990432739257812,city,6,True,20
hybrid_r0.7_s0.3,False,0.7300376892089844,city,6,True,20
hybrid_r0.5_s0.5,False,0.6859302520751953,city,6,True,20
hybrid_r0.3_s0.7,False,0.6043910980224609,city,6,True,20
latest,True,0.00095367431640625,pet,13,False,20
similarity,True,0.39577484130859375,pet,13,False,20
hybrid_r0.9_s0.1,True,0.3192424774169922,pet,13,False,20
hybrid_r0.7_s0.3,True,0.29158592224121094,pet,13,False,20
hybrid_r0.5_s0.5,True,0.3674030303955078,pet,13,False,20
hybrid_r0.3_s0.7,True,0.3108978271484375,pet,13,False,20
latest,True,0.00095367431640625,city,9,False,20
similarity,True,0.3745555877685547,city,9,False,20
hybrid_r0.9_s0.1,True,0.34046173095703125,city,9,False,20
hybrid_r0.7_s0.3,True,0.331878662109375,city,9,False,20
hybrid_r0.5_s0.5,True,0.3886222839355469,city,9,False,20
hybrid_r0.3_s0.7,True,0.3447532653808594,city,9,False,20
latest,True,0.0011920928955078125,city,8,False,20
similarity,True,0.7417201995849609,city,8,False,20
hybrid_r0.9_s0.1,True,0.6608963012695312,city,8,False,20
hybrid_r0.7_s0.3,True,0.6186962127685547,city,8,False,20
hybrid_r0.5_s0.5,True,0.6351470947265625,city,8,False,20
hybrid_r0.3_s0.7,True,0.58746337890625,city,8,False,20
latest,True,0.031948089599609375,color,17,True,20
similarity,True,0.3592967987060547,color,17,True,20
hybrid_r0.9_s0.1,True,0.30922889709472656,color,17,True,20
hybrid_r0.7_s0.3,True,0.33926963806152344,color,17,True,20
hybrid_r0.5_s0.5,True,0.3376007080078125,color,17,True,20
hybrid_r0.3_s0.7,True,0.2999305725097656,color,17,True,20
latest,True,0.0011920928955078125,color,5,True,20
similarity,True,0.47516822814941406,color,5,True,20
hybrid_r0.9_s0.1,True,0.4134178161621094,color,5,True,20
hybrid_r0.7_s0.3,True,0.4658699035644531,color,5,True,20
hybrid_r0.5_s0.5,True,0.3783702850341797,color,5,True,20
hybrid_r0.3_s0.7,True,0.3139972686767578,color,5,True,20
latest,True,0.00095367431640625,color,2,False,20
similarity,True,0.38886070251464844,color,2,False,20
hybrid_r0.9_s0.1,True,0.3161430358886719,color,2,False,20
hybrid_r0.7_s0.3,True,0.34546852111816406,color,2,False,20
hybrid_r0.5_s0.5,True,0.32782554626464844,color,2,False,20
hybrid_r0.3_s0.7,True,0.331878662109375,color,2,False,20
latest,True,0.001430511474609375,color,18,True,20
similarity,True,0.37169456481933594,color,18,True,20
hybrid_r0.9_s0.1,True,0.3387928009033203,color,18,True,20
hybrid_r0.7_s0.3,True,0.3192424774169922,color,18,True,20
hybrid_r0.5_s0.5,True,0.32210350036621094,color,18,True,20
hybrid_r0.3_s0.7,True,0.29850006103515625,color,18,True,20
latest,True,0.00095367431640625,pet,20,False,20
similarity,True,0.3159046173095703,pet,20,False,20
hybrid_r0.9_s0.1,True,0.3783702850341797,pet,20,False,20
hybrid_r0.7_s0.3,True,0.3561973571777344,pet,20,False,20
hybrid_r0.5_s0.5,True,0.2880096435546875,pet,20,False,20
hybrid_r0.3_s0.7,True,0.31447410583496094,pet,20,False,20
latest,True,0.001430511474609375,hobby,18,True,20
similarity,False,1.3353824615478516,hobby,18,True,20
hybrid_r0.9_s0.1,True,1.3129711151123047,hobby,18,True,20
hybrid_r0.7_s0.3,True,1.2958049774169922,hobby,18,True,20
hybrid_r0.5_s0.5,True,1.2784004211425781,hobby,18,True,20
hybrid_r0.3_s0.7,True,1.2714862823486328,hobby,18,True,20
latest,True,0.0011920928955078125,color,18,False,20
similarity,True,0.3757476806640625,color,18,False,20
hybrid_r0.9_s0.1,True,0.3705024719238281,color,18,False,20
hybrid_r0.7_s0.3,True,0.31757354736328125,color,18,False,20
hybrid_r0.5_s0.5,True,0.37097930908203125,color,18,False,20
hybrid_r0.3_s0.7,True,0.3185272216796875,color,18,False,20
latest,True,0.0011920928955078125,hobby,11,False,20
similarity,True,0.3719329833984375,hobby,11,False,20
hybrid_r0.9_s0.1,True,0.33855438232421875,hobby,11,False,20
hybrid_r0.7_s0.3,True,0.32138824462890625,hobby,11,False,20
hybrid_r0.5_s0.5,True,0.3371238708496094,hobby,11,False,20
hybrid_r0.3_s0.7,True,0.33092498779296875,hobby,11,False,20
latest,True,0.001430511474609375,color,7,False,20
similarity,True,0.36978721618652344,color,7,False,20
hybrid_r0.9_s0.1,True,0.3399848937988281,color,7,False,20
hybrid_r0.7_s0.3,True,0.3159046173095703,color,7,False,20
hybrid_r0.5_s0.5,True,0.30517578125,color,7,False,20
hybrid_r0.3_s0.7,True,0.29087066650390625,color,7,False,20
latest,True,0.0011920928955078125,city,20,True,20
similarity,True,0.3173351287841797,city,20,True,20
hybrid_r0.9_s0.1,True,0.339508056640625,city,20,True,20
hybrid_r0.7_s0.3,True,0.3345012664794922,city,20,True,20
hybrid_r0.5_s0.5,True,0.3192424774169922,city,20,True,20
hybrid_r0.3_s0.7,True,0.33783912658691406,city,20,True,20
latest,True,0.0011920928955078125,pet,19,False,30
similarity,True,0.5941390991210938,pet,19,False,30
hybrid_r0.9_s0.1,True,0.5090236663818359,pet,19,False,30
hybrid_r0.7_s0.3,True,0.46563148498535156,pet,19,False,30
hybrid_r0.5_s0.5,True,0.4482269287109375,pet,19,False,30
hybrid_r0.3_s0.7,True,0.40459632873535156,pet,19,False,30
latest,True,0.00095367431640625,color,30,True,30
similarity,True,0.44989585876464844,color,30,True,30
hybrid_r0.9_s0.1,True,0.40912628173828125,color,30,True,30
hybrid_r0.7_s0.3,True,0.5078315734863281,color,30,True,30
hybrid_r0.5_s0.5,True,0.4222393035888672,color,30,True,30
hybrid_r0.3_s0.7,True,0.5524158477783203,color,30,True,30
latest,False,0.00095367431640625,city,26,True,30
similarity,False,0.9558200836181641,city,26,True,30
hybrid_r0.9_s0.1,False,0.9512901306152344,city,26,True,30
hybrid_r0.7_s0.3,False,0.9274482727050781,city,26,True,30
hybrid_r0.5_s0.5,False,0.8940696716308594,city,26,True,30
hybrid_r0.3_s0.7,False,1.0607242584228516,city,26,True,30
latest,False,0.0011920928955078125,hobby,28,True,30
similarity,False,0.9834766387939453,hobby,28,True,30
hybrid_r0.9_s0.1,False,0.9260177612304688,hobby,28,True,30
hybrid_r0.7_s0.3,False,0.9069442749023438,hobby,28,True,30
hybrid_r0.5_s0.5,False,1.0342597961425781,hobby,28,True,30
hybrid_r0.3_s0.7,False,0.8988380432128906,hobby,28,True,30
latest,True,0.0011920928955078125,hobby,14,True,30
similarity,True,0.47016143798828125,hobby,14,True,30
hybrid_r0.9_s0.1,True,0.5166530609130859,hobby,14,True,30
hybrid_r0.7_s0.3,True,0.44655799865722656,hobby,14,True,30
hybrid_r0.5_s0.5,True,0.49567222595214844,hobby,14,True,30
hybrid_r0.3_s0.7,True,0.44465065002441406,hobby,14,True,30
latest,True,0.00095367431640625,hobby,30,True,30
similarity,True,0.4963874816894531,hobby,30,True,30
hybrid_r0.9_s0.1,True,0.446319580078125,hobby,30,True,30
hybrid_r0.7_s0.3,True,0.5166530609130859,hobby,30,True,30
hybrid_r0.5_s0.5,True,0.4432201385498047,hobby,30,True,30
hybrid_r0.3_s0.7,True,0.4878044128417969,hobby,30,True,30
latest,True,0.001430511474609375,color,22,True,30
similarity,True,0.4634857177734375,color,22,True,30
hybrid_r0.9_s0.1,True,0.5428791046142578,color,22,True,30
hybrid_r0.7_s0.3,True,0.4487037658691406,color,22,True,30
hybrid_r0.5_s0.5,True,0.49567222595214844,color,22,True,30
hybrid_r0.3_s0.7,True,0.42057037353515625,color,22,True,30
latest,True,0.001430511474609375,hobby,12,False,30
similarity,True,0.4761219024658203,hobby,12,False,30
hybrid_r0.9_s0.1,True,0.41031837463378906,hobby,12,False,30
hybrid_r0.7_s0.3,True,0.5068778991699219,hobby,12,False,30
hybrid_r0.5_s0.5,True,0.44226646423339844,hobby,12,False,30
hybrid_r0.3_s0.7,True,0.4947185516357422,hobby,12,False,30
latest,True,0.00095367431640625,pet,21,True,30
